Title,Year,Duration,MPA,Rating,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,production_company,genres,seasons,filming_countries,continents,profit,roi,domestic_share,intl_gross_share
The Black Cauldron,1985,1h 20m,PG,6.3,44000000.0,4180110,21289084.0,21288692,1985-07-24,Walt Disney,Animation,Summer,GBR,Europe,-22710916.0,-51.61571818181818,99.99815868075864,0.001841319241353926
Ladyhawke,1985,2h 1m,PG-13,6.9,20000000.0,3450536,18432000.0,18432000,1985-04-12,Warner Bros.,Adventure,Spring,ITA,Europe,-1568000.0,-7.84,100.0,0.0
Follow That Bird,1985,1h 28m,G,6.7,,2415626,13962404.0,13961370,1985-08-02,Warner Bros.,Adventure,Summer,CAN,North America,,,99.99259439850043,0.007405601499569845
One Magic Christmas,1985,1h 29m,G,6.4,,2662241,13677222.0,13677222,1985-11-22,Walt Disney,Unknown,Fall,CAN,North America,,,100.0,0.0
Vision Quest,1985,1h 47m,R,6.7,,2651665,12993175.0,12993175,1985-02-15,Warner Bros.,Drama,Winter,USA,North America,,,100.0,0.0
Return to Oz,1985,1h 53m,PG,6.7,25000000.0,2844895,11137801.0,11137801,1985-06-21,Walt Disney,Adventure,Summer,GBR,Europe,-13862199.0,-55.448796,100.0,0.0
Gotcha!,1985,1h 41m,PG-13,6.2,,2360484,10806919.0,10806919,1985-05-03,Universal Pictures,Action,Spring,DEU,Europe,,,100.0,0.0
The Journey of Natty Gann,1985,1h 41m,PG,7.0,8000000.0,490318,9708373.0,9708373,1985-09-27,Walt Disney,Adventure,Fall,CAN,North America,1708373.0,21.3546625,100.0,0.0
Stick,1985,1h 49m,R,5.6,22000000.0,3358299,8489518.0,8489518,1985-04-26,Universal Pictures,Action,Spring,USA,North America,-13510482.0,-61.41128181818182,100.0,0.0
Creator,1985,1h 47m,R,6.1,,2019728,5349607.0,5349607,1985-09-20,Universal Pictures,Romantic Comedy,Fall,USA,North America,,,100.0,0.0
Fandango,1985,1h 31m,PG,6.7,7000000.0,50437,91666.0,91666,1985-01-25,Warner Bros.,Comedy,Winter,USA,North America,-6908334.0,-98.69048571428571,100.0,0.0
Legal Eagles,1986,1h 56m,PG,6.0,40000000.0,8043360,93151591.0,49851591,1986-06-20,Universal Pictures,Romantic Comedy,Summer,USA,North America,53151591.0,132.8789775,53.51662861024027,46.48337138975973
Cobra,1986,1h 27m,R,5.8,25000000.0,12653032,49044608.0,49042224,1986-05-23,Warner Bros.,Action,Spring,USA,North America,24044608.0,96.178432,99.99513911906483,0.0048608809351682455
An American Tail,1986,1h 20m,G,6.9,,5234446,84542002.0,47483002,1986-11-21,Universal Pictures,Animation,Fall,USA,North America,,,56.16498412233011,43.835015877669896
Police Academy 3: Back in Training,1986,1h 23m,PG,5.4,7500000.0,9049586,43579163.0,43579163,1986-03-21,Warner Bros.,Comedy,Spring,CAN,North America,36079163.0,481.0555066666667,100.0,0.0
The Great Mouse Detective,1986,1h 14m,G,7.1,14000000.0,3220225,38625550.0,38625550,1986-07-02,Walt Disney,Animation,Summer,USA,North America,24625550.0,175.8967857142857,100.0,0.0
The Money Pit,1986,1h 31m,PG,6.4,18500000.0,5344555,54999651.0,37499651,1986-03-26,Universal Pictures,Comedy,Spring,USA,North America,36499651.0,197.2954108108108,68.18161627971058,31.81838372028942
Wildcats,1986,1h 46m,R,6.1,,5472905,26285544.0,26285544,1986-02-14,Warner Bros.,Comedy,Winter,USA,North America,,,100.0,0.0
Flight of the Navigator,1986,1h 30m,PG,6.9,9000000.0,3115097,18566010.0,18564613,1986-08-01,Walt Disney,Adventure,Summer,NOR,Europe,9566010.0,106.28899999999999,99.99247549688921,0.007524503110792249
The Mission,1986,2h 5m,PG,7.4,24500000.0,40366,17504819.0,17218023,1986-10-31,Warner Bros.,Adventure,Fall,ARG,South America,-6995181.0,-28.551759183673468,98.36161687818652,1.6383831218134846
Howard the Duck,1986,1h 50m,PG,4.8,37000000.0,5070136,37962774.0,16295774,1986-08-01,Universal Pictures,Action,Summer,USA,North America,962774.0,2.602091891891892,42.925667128540184,57.07433287145981
Psycho III,1986,1h 33m,R,5.5,,3238400,14481606.0,14481606,1986-07-02,Universal Pictures,Horror,Summer,USA,North America,,,100.0,0.0
Sweet Liberty,1986,1h 46m,PG,5.8,,3160891,14205021.0,14205021,1986-08-28,Universal Pictures,Comedy,Summer,USA,North America,,,100.0,0.0
One Crazy Summer,1986,1h 33m,PG,6.4,,3433952,13431806.0,13431806,1986-08-08,Warner Bros.,Comedy,Summer,USA,North America,,,100.0,0.0
Club Paradise,1986,1h 36m,PG-13,5.1,15000000.0,4152296,12308521.0,12308521,1986-07-11,Warner Bros.,Comedy,Summer,JAM,North America,-2691479.0,-17.943193333333333,100.0,0.0
Under the Cherry Moon,1986,1h 40m,PG-13,5.0,,3150924,10090429.0,10090429,1986-07-02,Warner Bros.,Comedy,Summer,FRA,Europe,,,100.0,0.0
Deadly Friend,1986,1h 31m,R,5.6,,3804429,8988731.0,8988731,1986-10-10,Warner Bros.,Drama,Fall,USA,North America,,,100.0,0.0
The Clan of the Cave Bear,1986,1h 38m,R,5.4,15000000.0,25428,1953732.0,1953732,1986-01-17,Warner Bros.,Adventure,Winter,CAN,North America,-13046268.0,-86.97511999999999,100.0,0.0
"'night, Mother",1986,1h 40m,PG-13,7.5,3000000.0,49164,441863.0,441863,1987-01-29,Universal Pictures,Drama,Winter,USA,North America,-2558137.0,-85.27123333333333,100.0,0.0
Seven Minutes in Heaven,1986,1h 28m,PG-13,5.9,,19078,,31430,1986-10-18,Warner Bros.,Comedy,Fall,USA,North America,,,,
The Secret of My Success,1987,1h 51m,PG-13,6.5,12000000.0,7766452,110996879.0,66995879,1987-04-10,Universal Pictures,Comedy,Spring,USA,North America,98996879.0,824.9739916666666,60.35834485039891,39.64165514960109
Lethal Weapon,1987,1h 49m,R,7.6,15000000.0,6829949,120207127.0,65207127,1987-03-06,Warner Bros.,Action,Spring,USA,North America,105207127.0,701.3808466666666,54.24564135868582,45.75435864131417
The Witches of Eastwick,1987,1h 58m,R,6.5,22000000.0,9454238,63766541.0,63766510,1987-06-12,Warner Bros.,Comedy,Summer,USA,North America,41766541.0,189.84791363636364,99.99995138516294,4.8614837050672074e-05
Dragnet,1987,1h 46m,PG-13,6.0,20000000.0,10542669,66673516.0,57387516,1987-06-26,Universal Pictures,Comedy,Summer,USA,North America,46673516.0,233.36758,86.07243091844744,13.92756908155256
Full Metal Jacket,1987,1h 56m,R,8.2,30000000.0,2217307,50193748.0,46357676,1987-07-10,Warner Bros.,Drama,Summer,GBR,Europe,20193748.0,67.31249333333334,92.35747049612633,7.64252950387367
*batteries not included,1987,1h 47m,PG,6.6,25000000.0,3326530,65088797.0,32945797,1987-12-18,Universal Pictures,Comedy,Winter,USA,North America,40088797.0,160.355188,50.61669368386084,49.38330631613916
The Lost Boys,1987,1h 37m,R,7.2,8500000.0,5236318,32529773.0,32315444,1987-07-31,Warner Bros.,Comedy,Summer,USA,North America,24029773.0,282.7032117647059,99.34112973982326,0.658870260176731
Nuts,1987,1h 56m,R,6.6,25000000.0,4606083,30950002.0,30950002,1987-12-11,Warner Bros.,Drama,Winter,USA,North America,5950002.0,23.800008000000002,100.0,0.0
Harry and the Hendersons,1987,1h 50m,PG,6.1,10000000.0,4154740,49998613.0,29760613,1987-06-05,Universal Pictures,Comedy,Summer,USA,North America,39998613.0,399.98613,59.522877164612545,40.477122835387455
Police Academy 4: Citizens on Patrol,1987,1h 28m,PG,5.0,,8482487,28061343.0,28061343,1987-04-03,Warner Bros.,Comedy,Spring,USA,North America,,,100.0,0.0
Innerspace,1987,2h,PG,6.8,27000000.0,4739913,25893810.0,25893810,1987-07-01,Warner Bros.,Action,Summer,USA,North America,-1106190.0,-4.0969999999999995,100.0,0.0
Benji the Hunted,1987,1h 28m,G,6.2,,21530,22257624.0,22257624,1987-06-19,Walt Disney,Adventure,Summer,USA,North America,,,100.0,0.0
Empire of the Sun,1987,2h 33m,PG,7.7,35000000.0,1314509,22239121.0,22238696,1987-12-25,Warner Bros.,Drama,Winter,ESP,Europe,-12760879.0,-36.45965428571429,99.99808895324594,0.0019110467540511156
Jaws: The Revenge,1987,1h 29m,PG-13,3.0,23000000.0,7154890,51881013.0,20763013,1987-07-17,Universal Pictures,Adventure,Summer,USA,North America,28881013.0,125.56962173913044,40.020446401075475,59.979553598924525
Burglar,1987,1h 43m,R,5.1,12500000.0,4509754,16337355.0,16337355,1987-03-20,Warner Bros.,Comedy,Spring,USA,North America,3837355.0,30.69884,100.0,0.0
Over the Top,1987,1h 33m,PG,5.8,25000000.0,5149200,16057930.0,16057580,1987-02-13,Warner Bros.,Action,Winter,USA,North America,-8942070.0,-35.768280000000004,99.99782039154486,0.002179608455137119
Superman IV: The Quest for Peace,1987,1h 30m,PG,3.7,17000000.0,5683122,30281020.0,15681020,1987-07-24,Warner Bros.,Action,Summer,GBR,Europe,13281020.0,78.12364705882354,51.78497950201149,48.21502049798851
Disorderlies,1987,1h 26m,PG,5.0,,2707980,10348437.0,10348437,1987-08-14,Warner Bros.,Comedy,Summer,USA,North America,,,100.0,0.0
Who's That Girl,1987,1h 32m,PG,4.8,17000000.0,2548205,7305209.0,7305209,1987-08-07,Warner Bros.,Comedy,Summer,USA,North America,-9694791.0,-57.02818235294118,100.0,0.0
Cry Freedom,1987,2h 37m,PG,7.4,29000000.0,318723,5899797.0,5899797,1987-11-06,Universal Pictures,Drama,Fall,ZWE,Africa,-23100203.0,-79.6558724137931,100.0,0.0
North Shore,1987,1h 36m,PG,6.6,,1319290,3832228.0,3832228,1987-08-14,Universal Pictures,Action,Summer,USA,North America,,,100.0,0.0
Three O'Clock High,1987,1h 41m,PG-13,7.1,6000000.0,1506975,3685862.0,3685862,1987-10-09,Universal Pictures,Comedy,Fall,USA,North America,-2314138.0,-38.56896666666667,100.0,0.0
The Allnighter,1987,1h 48m,PG-13,4.3,,1419581,2700000.0,2700000,1987-05-01,Universal Pictures,Comedy,Spring,USA,North America,,,100.0,0.0
Cross My Heart,1987,1h 30m,R,5.7,,455100,1025762.0,1025762,1987-11-13,Universal Pictures,Comedy,Fall,USA,North America,,,100.0,0.0
Amazon Women on the Moon,1987,1h 25m,R,6.2,,171723,548696.0,548696,1987-09-18,Universal Pictures,Comedy,Fall,USA,North America,,,100.0,0.0
Twins,1988,1h 47m,PG,6.2,15000000.0,11174980,216614388.0,111938388,1988-12-09,Universal Pictures,Comedy,Winter,USA,North America,201614388.0,1344.09592,51.67634016997984,48.323659830020155
Oliver & Company,1988,1h 14m,G,6.6,31000000.0,4022752,74151346.0,74151346,1988-11-18,Walt Disney,Animation,Fall,USA,North America,43151346.0,139.19789032258066,100.0,0.0
The Land Before Time,1988,1h 9m,G,7.4,12500000.0,7526025,84846716.0,48478716,1988-11-18,Universal Pictures,Animation,Fall,IRL,Europe,72346716.0,578.773728,57.13682071089233,42.86317928910767
The Great Outdoors,1988,1h 31m,PG,6.6,24000000.0,6121115,43455230.0,41455230,1988-06-17,Universal Pictures,Comedy,Summer,USA,North America,19455230.0,81.06345833333334,95.39756204258958,4.6024379574104195
Tequila Sunrise,1988,1h 55m,R,6.1,23000000.0,6350974,41292551.0,41292551,1988-12-02,Warner Bros.,Drama,Winter,USA,North America,18292551.0,79.53283043478261,100.0,0.0
Midnight Run,1988,2h 6m,R,7.5,35000000.0,5506290,81613606.0,38413606,1988-07-20,Universal Pictures,Action,Summer,USA,North America,46613606.0,133.18173142857142,47.067649479916376,52.932350520083624
The Dead Pool,1988,1h 31m,R,6.3,31000000.0,9071330,37903295.0,37903295,1988-07-13,Warner Bros.,Action,Summer,USA,North America,6903295.0,22.2686935483871,100.0,0.0
Dangerous Liaisons,1988,1h 59m,R,7.5,14000000.0,84451,34670720.0,34670720,1989-02-24,Warner Bros.,Drama,Winter,FRA,Europe,20670720.0,147.648,100.0,0.0
The Accidental Tourist,1988,2h 1m,PG,6.7,,97578,32632093.0,32632093,1989-01-06,Warner Bros.,Comedy,Winter,USA,North America,,,100.0,0.0
Funny Farm,1988,1h 41m,PG,6.2,19000000.0,5655439,25537221.0,25537221,1988-06-03,Warner Bros.,Comedy,Summer,USA,North America,6537221.0,34.406426315789474,100.0,0.0
Gorillas in the Mist,1988,2h 9m,PG-13,7.0,22000000.0,366925,61149479.0,24720479,1988-10-07,Universal Pictures,Drama,Fall,KEN,Africa,39149479.0,177.95217727272728,40.42631172703859,59.57368827296141
The Serpent and the Rainbow,1988,1h 38m,R,6.4,7000000.0,5848700,19595031.0,19595031,1988-02-05,Universal Pictures,Horror,Winter,DOM,North America,12595031.0,179.9290142857143,100.0,0.0
Police Academy 5: Assignment: Miami Beach,1988,1h 30m,PG,4.6,,6106661,19510371.0,19510371,1988-03-18,Warner Bros.,Comedy,Spring,USA,North America,,,100.0,0.0
Above the Law,1988,1h 39m,R,6.0,7500000.0,2037938,18869631.0,18869631,1988-04-22,Warner Bros.,Action,Spring,USA,North America,11369631.0,151.59508,100.0,0.0
Frantic,1988,2h,R,6.8,20000000.0,4359424,17637950.0,17637950,1988-02-26,Warner Bros.,Drama,Winter,FRA,Europe,-2362050.0,-11.81025,100.0,0.0
Crossing Delancey,1988,1h 37m,PG,6.9,4000000.0,46711,16262415.0,16262415,1988-09-16,Warner Bros.,Comedy,Fall,USA,North America,12262415.0,306.560375,100.0,0.0
Arthur 2: On the Rocks,1988,1h 53m,PG,4.7,,5150962,14681192.0,14681192,1988-07-08,Warner Bros.,Comedy,Summer,USA,North America,,,100.0,0.0
The Milagro Beanfield War,1988,1h 57m,R,6.8,22000000.0,47271,13825794.0,13825794,1988-03-18,Universal Pictures,Comedy,Spring,USA,North America,-8174206.0,-37.15548181818182,100.0,0.0
Everybody's All-American,1988,2h 7m,R,6.2,22000000.0,3425796,12638294.0,12638294,1988-11-04,Warner Bros.,Drama,Fall,USA,North America,-9361706.0,-42.553209090909085,100.0,0.0
Casual Sex?,1988,1h 37m,R,5.1,,3840032,12277096.0,12277096,1988-04-22,Universal Pictures,Comedy,Spring,USA,North America,,,100.0,0.0
Caddyshack II,1988,1h 38m,PG,3.8,20000000.0,4436330,11798302.0,11798302,1988-07-22,Warner Bros.,Comedy,Summer,USA,North America,-8201698.0,-41.008489999999995,100.0,0.0
Moon Over Parador,1988,1h 43m,PG-13,6.0,20000000.0,3268975,11444204.0,11444204,1988-09-09,Universal Pictures,Comedy,Fall,BRA,South America,-8555796.0,-42.77898,100.0,0.0
Moving,1988,1h 29m,R,6.1,,4022782,10815378.0,10815378,1988-03-04,Warner Bros.,Comedy,Spring,USA,North America,,,100.0,0.0
Clean and Sober,1988,2h 4m,R,6.7,,2205628,8674093.0,8674093,1988-08-10,Warner Bros.,Drama,Summer,USA,North America,,,100.0,0.0
The Last Temptation of Christ,1988,2h 44m,R,7.5,7000000.0,401211,8866379.0,8373585,1988-08-12,Universal Pictures,Drama,Summer,MAR,Africa,1866379.0,26.66255714285714,94.44199261051213,5.558007389487861
Stealing Home,1988,1h 38m,PG-13,6.6,,2346864,7467504.0,7467504,1988-08-26,Warner Bros.,Drama,Summer,USA,North America,,,100.0,0.0
Phantasm II,1988,1h 37m,R,6.4,3000000.0,3012285,7282851.0,7282851,1988-07-08,Universal Pictures,Horror,Summer,USA,North America,4282851.0,142.7617,100.0,0.0
Hot to Trot,1988,1h 23m,PG,4.5,,2206218,6436211.0,6436211,1988-08-26,Warner Bros.,Comedy,Summer,USA,North America,,,100.0,0.0
Clara's Heart,1988,1h 48m,PG-13,6.1,,588869,5194491.0,5194491,1988-10-07,Warner Bros.,Drama,Fall,JAM,North America,,,100.0,0.0
Feds,1988,1h 22m,PG-13,5.5,,1388317,3838793.0,3838793,1988-10-28,Warner Bros.,Comedy,Fall,USA,North America,,,100.0,0.0
Bird,1988,2h 41m,R,7.1,9000000.0,27116,2181474.0,2181286,1988-09-30,Warner Bros.,Drama,Fall,USA,North America,-6818526.0,-75.7614,99.99138197383971,0.008618026160293453
Batman,1989,2h 6m,PG-13,7.5,35000000.0,40489746,411569241.0,251409241,1989-06-23,Warner Bros.,Action,Summer,GBR,Europe,376569241.0,1075.9121171428571,61.08552728312367,38.91447271687633
Lethal Weapon 2,1989,1h 54m,R,7.3,28000000.0,20388800,227853986.0,147253986,1989-07-07,Warner Bros.,Action,Summer,USA,North America,199853986.0,713.7642357142857,64.62646916345804,35.37353083654196
"Honey, I Shrunk the Kids",1989,1h 33m,PG,6.4,18000000.0,14262961,222724172.0,130724172,1989-06-23,Walt Disney,Adventure,Summer,MEX,North America,204724172.0,1137.356511111111,58.69330249435162,41.30669750564838
Back to the Future Part II,1989,1h 48m,PG,7.8,40000000.0,27835125,332861197.0,119361197,1989-11-22,Universal Pictures,Adventure,Fall,USA,North America,292861197.0,732.1529925,35.859150323250205,64.1408496767498
The Little Mermaid,1989,1h 23m,G,7.6,40000000.0,6031914,211343479.0,111543479,1989-11-17,Walt Disney,Animation,Fall,USA,North America,171343479.0,428.35869750000006,52.77829225097596,47.22170774902404
Parenthood,1989,2h 4m,PG-13,7.1,20000000.0,10506450,126297830.0,100047830,1989-08-02,Universal Pictures,Comedy,Summer,USA,North America,106297830.0,531.48915,79.21579491904176,20.78420508095824
Uncle Buck,1989,1h 40m,PG,7.1,15000000.0,8794501,79258538.0,66758538,1989-08-16,Universal Pictures,Comedy,Summer,USA,North America,64258538.0,428.39025333333336,84.22882844495567,15.771171555044328
Tango & Cash,1989,1h 44m,R,6.4,55000000.0,6628918,63408614.0,63408614,1989-12-22,Warner Bros.,Action,Winter,USA,North America,8408614.0,15.28838909090909,100.0,0.0
Always,1989,2h 2m,PG,6.4,31000000.0,3713480,74134790.0,43858790,1989-12-22,Universal Pictures,Drama,Winter,USA,North America,43134790.0,139.14448387096775,59.160874401883376,40.839125598116624
K-9,1989,1h 41m,PG-13,6.1,17000000.0,7471035,78247647.0,43247647,1989-04-28,Universal Pictures,Action,Spring,USA,North America,61247647.0,360.2802764705882,55.27022045787524,44.72977954212477
Fletch Lives,1989,1h 35m,PG,6.1,8000000.0,8045760,39450960.0,35150960,1989-03-17,Universal Pictures,Comedy,Spring,USA,North America,31450960.0,393.137,89.1003919803219,10.899608019678102
Lean on Me,1989,1h 48m,PG-13,7.4,10000000.0,5032605,31906454.0,31906454,1989-03-03,Warner Bros.,Drama,Spring,USA,North America,21906454.0,219.06454000000002,100.0,0.0
The Dream Team,1989,1h 53m,PG-13,6.5,15000000.0,5704860,28907090.0,28890240,1989-04-07,Universal Pictures,Comedy,Spring,USA,North America,13907090.0,92.71393333333333,99.94170980198976,0.05829019801024593
Her Alibi,1989,1h 34m,PG,5.8,,5037047,18699037.0,18699037,1989-02-03,Warner Bros.,Comedy,Winter,USA,North America,,,100.0,0.0
Shocker,1989,1h 49m,R,5.5,5000000.0,4510990,16554699.0,16554699,1989-10-27,Universal Pictures,Comedy,Fall,USA,North America,11554699.0,231.09398,100.0,0.0
The Wizard,1989,1h 40m,PG,6.1,6000000.0,2142525,14278900.0,14278900,1989-12-15,Universal Pictures,Adventure,Winter,USA,North America,8278900.0,137.98166666666668,100.0,0.0
Pink Cadillac,1989,2h 2m,PG-13,5.4,19000000.0,4408593,12143484.0,12143484,1989-05-26,Warner Bros.,Action,Spring,USA,North America,-6856516.0,-36.086926315789476,100.0,0.0
Police Academy 6: City Under Siege,1989,1h 24m,PG,4.4,12000000.0,4032480,11567217.0,11567217,1989-03-10,Warner Bros.,Comedy,Spring,USA,North America,-432783.0,-3.606525,100.0,0.0
Cheetah,1989,1h 23m,G,5.9,5000000.0,2636118,8153677.0,8153677,1989-08-18,Walt Disney,Adventure,Summer,KEN,Africa,3153677.0,63.073539999999994,100.0,0.0
Roger & Me,1989,1h 31m,R,7.5,160000.0,80253,7706368.0,6706368,1989-12-20,Warner Bros.,Documentary,Winter,USA,North America,7546368.0,4716.48,87.02371856625587,12.976281433744145
In Country,1989,2h,R,5.9,18000000.0,36505,3531971.0,3531971,1989-09-29,Warner Bros.,Drama,Fall,USA,North America,-14468029.0,-80.37793888888889,100.0,0.0
Back to the Future Part III,1990,1h 58m,PG,7.5,40000000.0,19089645,245077583.0,88277583,1990-05-25,Universal Pictures,Adventure,Spring,USA,North America,205077583.0,512.6939575,36.020260163900836,63.97973983609917
Presumed Innocent,1990,2h 7m,R,6.9,20000000.0,11718981,221303188.0,86303188,1990-07-27,Warner Bros.,Unknown,Summer,CAN,North America,201303188.0,1006.5159400000001,38.99771565875499,61.00228434124501
Problem Child,1990,1h 21m,PG,5.5,11000000.0,10026900,72270891.0,53470891,1990-07-27,Universal Pictures,Comedy,Summer,USA,North America,61270891.0,557.0081,73.98676045103691,26.013239548963078
Hard to Kill,1990,1h 36m,R,5.8,11500000.0,9213631,47410827.0,47410827,1990-02-09,Warner Bros.,Action,Winter,USA,North America,35910827.0,312.2680608695652,100.0,0.0
Goodfellas,1990,2h 25m,R,8.7,25000000.0,6368901,47058317.0,46909721,1990-09-21,Warner Bros.,Drama,Fall,USA,North America,22058317.0,88.233268,99.68423010113176,0.31576989886824897
Gremlins 2: The New Batch,1990,1h 46m,PG-13,6.4,50000000.0,9702804,41483050.0,41482207,1990-06-15,Warner Bros.,Comedy,Summer,USA,North America,-8516950.0,-17.0339,99.99796784469801,0.0020321553019847865
Joe Versus the Volcano,1990,1h 42m,PG,5.9,25000000.0,9252232,39404261.0,39404261,1990-03-09,Warner Bros.,Romantic Comedy,Spring,USA,North America,14404261.0,57.61704399999999,100.0,0.0
Darkman,1990,1h 36m,R,6.4,14000000.0,8054860,48878502.0,33878502,1990-08-24,Universal Pictures,Action,Summer,CAN,North America,34878502.0,249.13215714285712,69.31166180174671,30.688338198253295
Child's Play 2,1990,1h 24m,R,6.0,13000000.0,10718520,35763605.0,28501605,1990-11-09,Universal Pictures,Horror,Fall,USA,North America,22763605.0,175.10465384615387,79.69444075897829,20.305559241021705
The Rescuers Down Under,1990,1h 17m,G,6.8,30000000.0,3499819,27931461.0,27931461,1990-11-16,Walt Disney,Animation,Fall,Unknown,Unknown,-2068539.0,-6.895129999999999,100.0,0.0
Ghost Dad,1990,1h 23m,PG,4.4,,4803480,25421633.0,24707633,1990-06-29,Universal Pictures,Comedy,Summer,USA,North America,,,97.19136846952358,2.808631530476425
